_X (878049, 23)
_X_test (884262, 23)
_y (878049, 39)
[0, 175609, 351219, 526829, 702439, 878049]
n-folds Cross Validation
X_train: (702440, 23)
y_train: (702440, 39)
X_valid: (175609, 23)
y_valid: (175609, 39)
total 878049
*****************************
Start Learning
Learning Curve	0 	7200 	1.31199817778 	2.61223
Learning Curve	0 	7300 	1.33022037469 	2.77723
Learning Curve	0 	7400 	1.34844257161 	2.5932
Learning Curve	0 	7500 	1.36666476852 	2.60162
Learning Curve	0 	7600 	1.38488696543 	2.62896
Learning Curve	0 	7700 	1.40310916235 	2.63004
Learning Curve	0 	7800 	1.42133135926 	2.54079
Learning Curve	0 	7900 	1.43955355618 	2.52333
Learning Curve	0 	8000 	1.45777575309 	2.41787
Learning Curve	0 	8100 	1.47599795 	2.58609
Learning Curve	0 	8200 	1.49422014692 	2.49894
Learning Curve	0 	8300 	1.51244234383 	2.61634
Learning Curve	0 	8400 	1.53066454074 	2.70409
Learning Curve	0 	8500 	1.54888673766 	2.59198
Learning Curve	0 	8600 	1.56710893457 	2.48999
Learning Curve	0 	8700 	1.58533113148 	2.59714
Learning Curve	0 	8800 	1.6035533284 	2.40476
Learning Curve	0 	8900 	1.62177552531 	2.77612
Learning Curve	0 	9000 	1.63999772223 	2.68494
Learning Curve	0 	9100 	1.65821991914 	2.72655
Learning Curve	0 	9200 	1.67644211605 	2.66307
Learning Curve	0 	9300 	1.69466431297 	2.7853
Learning Curve	0 	9400 	1.71288650988 	2.52839
Learning Curve	0 	9500 	1.73110870679 	2.55033
Learning Curve	0 	9600 	1.74933090371 	2.59384
Learning Curve	0 	9700 	1.76755310062 	2.6426
Learning Curve	0 	9800 	1.78577529753 	2.67622
Learning Curve	0 	9900 	1.80399749445 	2.62256
Learning Curve	0 	10000 	1.82221969136 	2.72747
Learning Curve	0 	10100 	1.84044188828 	2.73871
Learning Curve	0 	10200 	1.85866408519 	2.53357
Learning Curve	0 	10300 	1.8768862821 	2.55731
Learning Curve	0 	10400 	1.89510847902 	2.65542
Learning Curve	0 	10500 	1.91333067593 	2.66471
Learning Curve	0 	10600 	1.93155287284 	2.60053
Learning Curve	0 	10700 	1.94977506976 	2.4858
Learning Curve	0 	10800 	1.96799726667 	2.58203
Learning Curve	0 	10900 	1.98621946358 	2.7042
Learning Curve	0 	11000 	2.0044416605 	2.60187
Learning Curve	0 	11100 	2.02266385741 	2.57615
Learning Curve	0 	11200 	2.04088605432 	2.5874
Learning Curve	0 	11300 	2.05910825124 	2.52668
Learning Curve	0 	11400 	2.07733044815 	2.61634
Learning Curve	0 	11500 	2.09555264507 	2.70671
Learning Curve	0 	11600 	2.11377484198 	2.73772
Learning Curve	0 	11700 	2.13199703889 	2.71397
Learning Curve	0 	11800 	2.15021923581 	2.66909
Learning Curve	0 	11900 	2.16844143272 	2.63085
Learning Curve	0 	12000 	2.18666362963 	2.72995
Learning Curve	0 	12100 	2.20488582655 	2.48026
Learning Curve	0 	12200 	2.22310802346 	2.70759
Learning Curve	0 	12300 	2.24133022037 	2.57716
Learning Curve	0 	12400 	2.25955241729 	2.52635
Learning Curve	0 	12500 	2.2777746142 	2.6849
Learning Curve	0 	12600 	2.29599681112 	2.45454
Learning Curve	0 	12700 	2.31421900803 	2.632
Learning Curve	0 	12800 	2.33244120494 	2.49854
Learning Curve	0 	12900 	2.35066340186 	2.75481
Learning Curve	0 	13000 	2.36888559877 	2.57547
Learning Curve	0 	13100 	2.38710779568 	2.50802
Learning Curve	0 	13200 	2.4053299926 	2.46341
Learning Curve	0 	13300 	2.42355218951 	2.67119
Learning Curve	0 	13400 	2.44177438642 	2.64303
Learning Curve	0 	13500 	2.45999658334 	2.65861
Learning Curve	0 	13600 	2.47821878025 	2.35166
Learning Curve	0 	13700 	2.49644097717 	2.61826
Learning Curve	0 	13800 	2.51466317408 	2.58534
Learning Curve	0 	13900 	2.53288537099 	2.63007
Learning Curve	0 	14000 	2.55110756791 	2.44099
Learning Curve	0 	14100 	2.56932976482 	2.58177
Learning Curve	0 	14200 	2.58755196173 	2.64563
Learning Curve	0 	14300 	2.60577415865 	2.5422
Learning Curve	0 	14400 	2.62399635556 	2.71276
Learning Curve	0 	14500 	2.64221855247 	2.67944
Learning Curve	0 	14600 	2.66044074939 	2.53125
Learning Curve	0 	14700 	2.6786629463 	2.6287
Learning Curve	0 	14800 	2.69688514322 	2.39879
Learning Curve	0 	14900 	2.71510734013 	2.58631
Learning Curve	0 	15000 	2.73332953704 	2.64902
Learning Curve	0 	15100 	2.75155173396 	2.48542
Learning Curve	0 	15200 	2.76977393087 	2.56191
Learning Curve	0 	15300 	2.78799612778 	2.9494
Learning Curve	0 	15400 	2.8062183247 	2.48376
Learning Curve	0 	15500 	2.82444052161 	2.58666
Learning Curve	0 	15600 	2.84266271852 	2.59735
Learning Curve	0 	15700 	2.86088491544 	2.55412
Learning Curve	0 	15800 	2.87910711235 	2.59231
Learning Curve	0 	15900 	2.89732930926 	2.55902
Learning Curve	0 	16000 	2.91555150618 	2.55261
Learning Curve	0 	16100 	2.93377370309 	2.47389
Learning Curve	0 	16200 	2.95199590001 	2.39393
Learning Curve	0 	16300 	2.97021809692 	2.49827
Learning Curve	0 	16400 	2.98844029383 	2.68191
Learning Curve	0 	16500 	3.00666249075 	2.59555
Learning Curve	0 	16600 	3.02488468766 	2.64584
Learning Curve	0 	16700 	3.04310688457 	2.66586
Learning Curve	0 	16800 	3.06132908149 	2.48249
Learning Curve	0 	16900 	3.0795512784 	2.54981
Learning Curve	0 	17000 	3.09777347531 	2.76584
Learning Curve	0 	17100 	3.11599567223 	2.59591
Learning Curve	0 	17200 	3.13421786914 	2.51671
Learning Curve	0 	17300 	3.15244006606 	2.50242
Learning Curve	0 	17400 	3.17066226297 	2.5097
Learning Curve	0 	17500 	3.18888445988 	2.64391
Learning Curve	0 	17600 	3.2071066568 	2.61309
Learning Curve	0 	17700 	3.22532885371 	2.64262
Learning Curve	0 	17800 	3.24355105062 	2.51233
Learning Curve	0 	17900 	3.26177324754 	2.66271
Learning Curve	0 	18000 	3.27999544445 	2.48409
Learning Curve	0 	18100 	3.29821764136 	2.61776
Learning Curve	0 	18200 	3.31643983828 	2.5653
Learning Curve	0 	18300 	3.33466203519 	2.75478
Learning Curve	0 	18400 	3.35288423211 	2.56566
Learning Curve	0 	18500 	3.37110642902 	2.567
Learning Curve	0 	18600 	3.38932862593 	2.61167
Learning Curve	0 	18700 	3.40755082285 	2.51171
Learning Curve	0 	18800 	3.42577301976 	2.6106
Learning Curve	0 	18900 	3.44399521667 	2.48093
Learning Curve	0 	19000 	3.46221741359 	2.55785
Learning Curve	0 	19100 	3.4804396105 	2.51779
Learning Curve	0 	19200 	3.49866180741 	2.72553
Learning Curve	0 	19300 	3.51688400433 	2.46824
Learning Curve	0 	19400 	3.53510620124 	2.49149
Learning Curve	0 	19500 	3.55332839816 	2.4887
Learning Curve	0 	19600 	3.57155059507 	2.66232
Learning Curve	0 	19700 	3.58977279198 	2.39589
Learning Curve	0 	19800 	3.6079949889 	2.59559
Learning Curve	0 	19900 	3.62621718581 	2.49329
Learning Curve	0 	20000 	3.64443938272 	2.64852
Learning Curve	0 	20100 	3.66266157964 	2.50064
Learning Curve	0 	20200 	3.68088377655 	2.50036
Learning Curve	0 	20300 	3.69910597346 	2.58845
Learning Curve	0 	20400 	3.71732817038 	2.55022
Learning Curve	0 	20500 	3.73555036729 	2.60278
Learning Curve	0 	20600 	3.7537725642 	2.69757
Learning Curve	0 	20700 	3.77199476112 	2.55223
Learning Curve	0 	20800 	3.79021695803 	2.53854
Learning Curve	0 	20900 	3.80843915495 	2.60113
Learning Curve	0 	21000 	3.82666135186 	2.23938
Learning Curve	0 	21100 	3.84488354877 	2.66118
Learning Curve	0 	21200 	3.86310574569 	2.71573
Learning Curve	0 	21300 	3.8813279426 	2.43831
Learning Curve	0 	21400 	3.89955013951 	2.44755
Learning Curve	0 	21500 	3.91777233643 	2.52123
Learning Curve	0 	21600 	3.93599453334 	2.53349
Learning Curve	0 	21700 	3.95421673025 	2.64679
Learning Curve	0 	21800 	3.97243892717 	2.69976
Learning Curve	0 	21900 	3.99066112408 	2.58148
Learning Curve	0 	22000 	4.008883321 	2.48817
Learning Curve	0 	22100 	4.02710551791 	2.44349
Learning Curve	0 	22200 	4.04532771482 	2.74159
Learning Curve	0 	22300 	4.06354991174 	2.32711
Learning Curve	0 	22400 	4.08177210865 	2.33713
Learning Curve	0 	22500 	4.09999430556 	2.59765
Learning Curve	0 	22600 	4.11821650248 	2.62733
Learning Curve	0 	22700 	4.13643869939 	2.58794
Learning Curve	0 	22800 	4.1546608963 	2.48373
Learning Curve	0 	22900 	4.17288309322 	2.53076
Learning Curve	0 	23000 	4.19110529013 	2.38315
Learning Curve	0 	23100 	4.20932748705 	2.40598
Learning Curve	0 	23200 	4.22754968396 	2.478
Learning Curve	0 	23300 	4.24577188087 	2.63018
Learning Curve	0 	23400 	4.26399407779 	2.56839
Learning Curve	0 	23500 	4.2822162747 	2.57259
Learning Curve	0 	23600 	4.30043847161 	2.56633
Learning Curve	0 	23700 	4.31866066853 	2.54143
Learning Curve	0 	23800 	4.33688286544 	2.57579
Learning Curve	0 	23900 	4.35510506235 	2.61173
Learning Curve	0 	24000 	4.37332725927 	2.84322
Learning Curve	0 	24100 	4.39154945618 	2.41758
Learning Curve	0 	24200 	4.40977165309 	2.67136
Learning Curve	0 	24300 	4.42799385001 	2.71337
Learning Curve	0 	24400 	4.44621604692 	2.62315
Learning Curve	0 	24500 	4.46443824384 	2.36074
Learning Curve	0 	24600 	4.48266044075 	2.72494
Learning Curve	0 	24700 	4.50088263766 	2.64228
Learning Curve	0 	24800 	4.51910483458 	2.59207
Learning Curve	0 	24900 	4.53732703149 	2.67812
Learning Curve	0 	25000 	4.5555492284 	2.6165
Learning Curve	0 	25100 	4.57377142532 	2.45082
Learning Curve	0 	25200 	4.59199362223 	2.51282
Learning Curve	0 	25300 	4.61021581914 	2.57576
Learning Curve	0 	25400 	4.62843801606 	2.87855
Learning Curve	0 	25500 	4.64666021297 	2.63286
Learning Curve	0 	25600 	4.66488240989 	2.51823
Learning Curve	0 	25700 	4.6831046068 	2.55473
Learning Curve	0 	25800 	4.70132680371 	2.57056
Learning Curve	0 	25900 	4.71954900063 	2.63742
Learning Curve	0 	26000 	4.73777119754 	2.71667
Learning Curve	0 	26100 	4.75599339445 	2.65886
Learning Curve	0 	26200 	4.77421559137 	2.77324
Learning Curve	0 	26300 	4.79243778828 	2.52111
Learning Curve	0 	26400 	4.81065998519 	2.34352
Learning Curve	0 	26500 	4.82888218211 	2.51778
Learning Curve	0 	26600 	4.84710437902 	2.61838
Learning Curve	0 	26700 	4.86532657594 	2.47209
Learning Curve	0 	26800 	4.88354877285 	2.49523
Learning Curve	0 	26900 	4.90177096976 	2.55566
Learning Curve	0 	27000 	4.91999316668 	2.49203
Learning Curve	0 	27100 	4.93821536359 	2.67355
Learning Curve	0 	27200 	4.9564375605 	2.46653
Learning Curve	0 	27300 	4.97465975742 	2.58081
Learning Curve	0 	27400 	4.99288195433 	2.74237
Learning Curve	0 	27500 	5.01110415124 	2.44876
Learning Curve	0 	27600 	5.02932634816 	2.51898
Learning Curve	0 	27700 	5.04754854507 	2.53727
Learning Curve	0 	27800 	5.06577074199 	2.46775
Learning Curve	0 	27900 	5.0839929389 	2.51119
Learning Curve	0 	28000 	5.10221513581 	2.36075
Learning Curve	0 	28100 	5.12043733273 	2.54311
Learning Curve	0 	28200 	5.13865952964 	2.49332
Learning Curve	0 	28300 	5.15688172655 	2.64011
Learning Curve	0 	28400 	5.17510392347 	2.45509
Learning Curve	0 	28500 	5.19332612038 	2.58744
Learning Curve	0 	28600 	5.21154831729 	2.57494
Learning Curve	0 	28700 	5.22977051421 	2.48255
Learning Curve	0 	28800 	5.24799271112 	2.70234
Learning Curve	0 	28900 	5.26621490803 	2.52314
Learning Curve	0 	29000 	5.28443710495 	2.46462
Learning Curve	0 	29100 	5.30265930186 	2.62471
Learning Curve	0 	29200 	5.32088149878 	2.70157
Learning Curve	0 	29300 	5.33910369569 	2.52225
Learning Curve	0 	29400 	5.3573258926 	2.63038
Learning Curve	0 	29500 	5.37554808952 	2.6259
Learning Curve	0 	29600 	5.39377028643 	2.68703
Learning Curve	0 	29700 	5.41199248334 	2.59686
Learning Curve	0 	29800 	5.43021468026 	2.58476
Learning Curve	0 	29900 	5.44843687717 	2.61981
Learning Curve	0 	30000 	5.46665907408 	2.47209
Learning Curve	0 	30100 	5.484881271 	2.57054
Learning Curve	0 	30200 	5.50310346791 	2.41112
Learning Curve	0 	30300 	5.52132566483 	2.66575
Learning Curve	0 	30400 	5.53954786174 	2.58287
Learning Curve	0 	30500 	5.55777005865 	2.68114
Learning Curve	0 	30600 	5.57599225557 	2.50625
Learning Curve	0 	30700 	5.59421445248 	2.62843
Learning Curve	0 	30800 	5.61243664939 	2.54571
Learning Curve	0 	30900 	5.63065884631 	2.58078
Learning Curve	0 	31000 	5.64888104322 	2.72025
Learning Curve	0 	31100 	5.66710324013 	2.6755
Learning Curve	0 	31200 	5.68532543705 	2.58034
Learning Curve	0 	31300 	5.70354763396 	2.62193
Learning Curve	0 	31400 	5.72176983088 	2.5695
Learning Curve	0 	31500 	5.73999202779 	2.55039
Learning Curve	0 	31600 	5.7582142247 	2.4172
Learning Curve	0 	31700 	5.77643642162 	2.47162
Learning Curve	0 	31800 	5.79465861853 	2.60321
Learning Curve	0 	31900 	5.81288081544 	2.58194
Learning Curve	0 	32000 	5.83110301236 	2.74413
Learning Curve	0 	32100 	5.84932520927 	2.49825
Learning Curve	0 	32200 	5.86754740618 	2.59673
Learning Curve	0 	32300 	5.8857696031 	2.57584
Learning Curve	0 	32400 	5.90399180001 	2.53857
Learning Curve	0 	32500 	5.92221399693 	2.5818
Learning Curve	0 	32600 	5.94043619384 	2.43962
Learning Curve	0 	32700 	5.95865839075 	2.61006
Learning Curve	0 	32800 	5.97688058767 	2.44602
Learning Curve	0 	32900 	5.99510278458 	2.49865
Learning Curve	0 	33000 	6.01332498149 	2.66261
Learning Curve	0 	33100 	6.03154717841 	2.71958
Learning Curve	0 	33200 	6.04976937532 	2.73825
Learning Curve	0 	33300 	6.06799157223 	2.75887
Learning Curve	0 	33400 	6.08621376915 	2.56921
Learning Curve	0 	33500 	6.10443596606 	2.56439
Learning Curve	0 	33600 	6.12265816297 	2.66017
Learning Curve	0 	33700 	6.14088035989 	2.63244
Learning Curve	0 	33800 	6.1591025568 	2.61512
Learning Curve	0 	33900 	6.17732475372 	2.53183
Learning Curve	0 	34000 	6.19554695063 	2.66706
Learning Curve	0 	34100 	6.21376914754 	2.44381
Learning Curve	0 	34200 	6.23199134446 	2.7434
Learning Curve	0 	34300 	6.25021354137 	2.4628
Learning Curve	0 	34400 	6.26843573828 	2.69318
Learning Curve	0 	34500 	6.2866579352 	2.44407
Learning Curve	0 	34600 	6.30488013211 	2.57995
Learning Curve	0 	34700 	6.32310232902 	2.58684
Learning Curve	0 	34800 	6.34132452594 	2.54467
Learning Curve	0 	34900 	6.35954672285 	2.51219
Learning Curve	0 	35000 	6.37776891977 	2.62617
Learning Curve	0 	35100 	6.39599111668 	2.65121
Learning Curve	0 	35200 	6.41421331359 	2.62806
Learning Curve	0 	35300 	6.43243551051 	2.57799
Learning Curve	0 	35400 	6.45065770742 	2.59444
Learning Curve	0 	35500 	6.46887990433 	2.56234
Learning Curve	0 	35600 	6.48710210125 	2.65921
Learning Curve	0 	35700 	6.50532429816 	2.57701
Learning Curve	0 	35800 	6.52354649507 	2.50749
Learning Curve	0 	35900 	6.54176869199 	2.56297
Learning Curve	0 	36000 	6.5599908889 	2.58374
Learning Curve	0 	36100 	6.57821308582 	2.7696
Learning Curve	0 	36200 	6.59643528273 	2.52952
Learning Curve	0 	36300 	6.61465747964 	2.4486
Learning Curve	0 	36400 	6.63287967656 	2.43133
Learning Curve	0 	36500 	6.65110187347 	2.68847
Learning Curve	0 	36600 	6.66932407038 	2.62092
Learning Curve	0 	36700 	6.6875462673 	2.55278
Learning Curve	0 	36800 	6.70576846421 	2.54672
Learning Curve	0 	36900 	6.72399066112 	2.71567
Learning Curve	0 	37000 	6.74221285804 	2.47868
Learning Curve	0 	37100 	6.76043505495 	2.41851
Learning Curve	0 	37200 	6.77865725186 	2.59535
Learning Curve	0 	37300 	6.79687944878 	2.51493
Learning Curve	0 	37400 	6.81510164569 	2.45783
Learning Curve	0 	37500 	6.83332384261 	2.54641
Learning Curve	0 	37600 	6.85154603952 	2.41693
Learning Curve	0 	37700 	6.86976823643 	2.52931
Learning Curve	0 	37800 	6.88799043335 	2.68818
Learning Curve	0 	37900 	6.90621263026 	2.41496
Learning Curve	0 	38000 	6.92443482717 	2.61863
Learning Curve	0 	38100 	6.94265702409 	2.53948
Learning Curve	0 	38200 	6.960879221 	2.54434
Learning Curve	0 	38300 	6.97910141791 	2.68446
Learning Curve	0 	38400 	6.99732361483 	2.52101
Learning Curve	0 	38500 	7.01554581174 	2.54943
Learning Curve	0 	38600 	7.03376800866 	2.50539
Learning Curve	0 	38700 	7.05199020557 	2.33141
Learning Curve	0 	38800 	7.07021240248 	2.62874
Learning Curve	0 	38900 	7.0884345994 	2.71954
Learning Curve	0 	39000 	7.10665679631 	2.58109
Learning Curve	0 	39100 	7.12487899322 	2.58455
Learning Curve	0 	39200 	7.14310119014 	2.43533
Learning Curve	0 	39300 	7.16132338705 	2.54618
Learning Curve	0 	39400 	7.17954558396 	2.30851
Learning Curve	0 	39500 	7.19776778088 	2.50333
Learning Curve	0 	39600 	7.21598997779 	2.55405
Learning Curve	0 	39700 	7.23421217471 	2.57411
Learning Curve	0 	39800 	7.25243437162 	2.50259
Learning Curve	0 	39900 	7.27065656853 	2.6848
Learning Curve	0 	40000 	7.28887876545 	2.44735
Learning Curve	0 	40100 	7.30710096236 	2.63448
Learning Curve	0 	40200 	7.32532315927 	2.46624
Learning Curve	0 	40300 	7.34354535619 	2.55403
Learning Curve	0 	40400 	7.3617675531 	2.44373
Learning Curve	0 	40500 	7.37998975001 	2.70924
Learning Curve	0 	40600 	7.39821194693 	2.36887
Learning Curve	0 	40700 	7.41643414384 	2.5371
Learning Curve	0 	40800 	7.43465634076 	2.52731
Learning Curve	0 	40900 	7.45287853767 	2.44109
Learning Curve	0 	41000 	7.47110073458 	2.5142
Learning Curve	0 	41100 	7.4893229315 	2.58519
Learning Curve	0 	41200 	7.50754512841 	2.68209
Learning Curve	0 	41300 	7.52576732532 	2.55889
Learning Curve	0 	41400 	7.54398952224 	2.50097
Learning Curve	0 	41500 	7.56221171915 	2.61149
Learning Curve	0 	41600 	7.58043391606 	2.60449
Learning Curve	0 	41700 	7.59865611298 	2.51832
Learning Curve	0 	41800 	7.61687830989 	2.63113
Learning Curve	0 	41900 	7.6351005068 	2.78366
Learning Curve	0 	42000 	7.65332270372 	2.57812
Learning Curve	0 	42100 	7.67154490063 	2.79066
Learning Curve	0 	42200 	7.68976709755 	2.31724
Learning Curve	0 	42300 	7.70798929446 	2.53349
Learning Curve	0 	42400 	7.72621149137 	2.55892
Learning Curve	0 	42500 	7.74443368829 	2.5352
Learning Curve	0 	42600 	7.7626558852 	2.51456
Learning Curve	0 	42700 	7.78087808211 	2.50519
Learning Curve	0 	42800 	7.79910027903 	2.53618
Learning Curve	0 	42900 	7.81732247594 	2.6259
Learning Curve	0 	43000 	7.83554467285 	2.42767
Learning Curve	0 	43100 	7.85376686977 	2.54516
Learning Curve	0 	43200 	7.87198906668 	2.42392
Learning Curve	0 	43300 	7.8902112636 	2.55042
Learning Curve	0 	43400 	7.90843346051 	2.46604
Learning Curve	0 	43500 	7.92665565742 	2.70927
Learning Curve	0 	43600 	7.94487785434 	2.56921
Learning Curve	0 	43700 	7.96310005125 	2.50755
Learning Curve	0 	43800 	7.98132224816 	2.47642
Learning Curve	0 	43900 	7.99954444508 	2.44909
Learning Curve	0 	44000 	8.01776664199 	2.5736
Learning Curve	0 	44100 	8.0359888389 	2.49603
Learning Curve	0 	44200 	8.05421103582 	2.50787
Learning Curve	0 	44300 	8.07243323273 	2.73789
Learning Curve	0 	44400 	8.09065542965 	2.57517
Learning Curve	0 	44500 	8.10887762656 	2.58789
Learning Curve	0 	44600 	8.12709982347 	2.47287
Learning Curve	0 	44700 	8.14532202039 	2.67757
Learning Curve	0 	44800 	8.1635442173 	2.56086
Learning Curve	0 	44900 	8.18176641421 	2.59933
Learning Curve	0 	45000 	8.19998861113 	2.4601
Learning Curve	0 	45100 	8.21821080804 	2.43689
Learning Curve	0 	45200 	8.23643300495 	2.59577
Learning Curve	0 	45300 	8.25465520187 	2.56573
Learning Curve	0 	45400 	8.27287739878 	2.77973
Learning Curve	0 	45500 	8.2910995957 	2.56018
Learning Curve	0 	45600 	8.30932179261 	2.62676
Learning Curve	0 	45700 	8.32754398952 	2.54015
Learning Curve	0 	45800 	8.34576618644 	2.52553
Learning Curve	0 	45900 	8.36398838335 	2.42496
Learning Curve	0 	46000 	8.38221058026 	2.52355
Learning Curve	0 	46100 	8.40043277718 	2.63049
Learning Curve	0 	46200 	8.41865497409 	2.5039
Learning Curve	0 	46300 	8.436877171 	2.53977
Learning Curve	0 	46400 	8.45509936792 	2.55379
Learning Curve	0 	46500 	8.47332156483 	2.55413
Learning Curve	0 	46600 	8.49154376174 	2.46003
Learning Curve	0 	46700 	8.50976595866 	2.58136
Learning Curve	0 	46800 	8.52798815557 	2.51028
Learning Curve	0 	46900 	8.54621035249 	2.55147
Learning Curve	0 	47000 	8.5644325494 	2.64233
Learning Curve	0 	47100 	8.58265474631 	2.42761
Learning Curve	0 	47200 	8.60087694323 	2.53437
Learning Curve	0 	47300 	8.61909914014 	2.59588
Learning Curve	0 	47400 	8.63732133705 	2.60826
Learning Curve	0 	47500 	8.65554353397 	2.30415
Learning Curve	0 	47600 	8.67376573088 	2.57086
Learning Curve	0 	47700 	8.69198792779 	2.49001
Learning Curve	0 	47800 	8.71021012471 	2.50777
Learning Curve	0 	47900 	8.72843232162 	2.57136
Learning Curve	0 	48000 	8.74665451854 	2.32261
Learning Curve	0 	48100 	8.76487671545 	2.45899
Learning Curve	0 	48200 	8.78309891236 	2.73274
Learning Curve	0 	48300 	8.80132110928 	2.64031
Learning Curve	0 	48400 	8.81954330619 	2.67054
Learning Curve	0 	48500 	8.8377655031 	2.66008
Learning Curve	0 	48600 	8.85598770002 	2.61306
Learning Curve	0 	48700 	8.87420989693 	2.52084
Learning Curve	0 	48800 	8.89243209384 	2.40451
Learning Curve	0 	48900 	8.91065429076 	2.46608
Learning Curve	0 	49000 	8.92887648767 	2.63393
Learning Curve	0 	49100 	8.94709868459 	2.5266
Learning Curve	0 	49200 	8.9653208815 	2.5947
Learning Curve	0 	49300 	8.98354307841 	2.51301
Learning Curve	0 	49400 	9.00176527533 	2.55241
Learning Curve	0 	49500 	9.01998747224 	2.54421
Learning Curve	0 	49600 	9.03820966915 	2.52769
Learning Curve	0 	49700 	9.05643186607 	2.43853
Learning Curve	0 	49800 	9.07465406298 	2.58112
Learning Curve	0 	49900 	9.09287625989 	2.40628
Learning Curve	0 	50000 	9.11109845681 	2.65905
Learning Curve	0 	50100 	9.12932065372 	2.5135
Learning Curve	0 	50200 	9.14754285063 	2.61311
Learning Curve	0 	50300 	9.16576504755 	2.50004
Learning Curve	0 	50400 	9.18398724446 	2.53079
Learning Curve	0 	50500 	9.20220944138 	2.41264
Learning Curve	0 	50600 	9.22043163829 	2.68551
Learning Curve	0 	50700 	9.2386538352 	2.55585
Learning Curve	0 	50800 	9.25687603212 	2.45128
